W_Fixing_incoming_lead,W_Filling_in application,W_Calling_after_offers,W_Assessing_application,W_Calling _missing_information,W_Check_for_fraud,case_id,event_nr,remaining_time,prediction
0.0,1.0,1.0,0.0,0.0,0.0,203585.0,2.0,1096037.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,203585.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,203702.0,1.0,1105173.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,203702.0,2.0,526854.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,203702.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,203720.0,1.0,1812229.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,203720.0,2.0,1803599.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,203720.0,3.0,1778498.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,203720.0,4.0,489177.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,203720.0,5.0,440365.0,322550.841204
1.0,1.0,1.0,2.0,1.0,0.0,203720.0,6.0,75162.0,-10633.158796
1.0,1.0,1.0,2.0,2.0,0.0,203720.0,7.0,61846.0,111862.841204
1.0,1.0,1.0,3.0,2.0,0.0,203720.0,8.0,0.0,-221449.158796
1.0,0.0,0.0,0.0,0.0,0.0,203726.0,1.0,1644063.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,203726.0,2.0,1635472.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,203726.0,3.0,1611340.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,203726.0,4.0,0.0,200182.841204
0.0,1.0,0.0,0.0,0.0,0.0,203735.0,1.0,2589678.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,203735.0,2.0,0.0,852982.841204
1.0,0.0,0.0,0.0,0.0,0.0,203826.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,203838.0,1.0,639549.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,203838.0,2.0,635689.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,203838.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,203762.0,1.0,2670272.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,203762.0,2.0,2062198.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,203762.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,203808.0,1.0,1645144.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,203808.0,2.0,1019093.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,203808.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,203832.0,1.0,786074.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,203832.0,2.0,784326.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,203832.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,203862.0,1.0,1111997.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,203862.0,2.0,1029383.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,203862.0,3.0,504436.0,434294.841204
0.0,1.0,1.0,2.0,0.0,0.0,203862.0,4.0,0.0,101238.841204
0.0,1.0,0.0,0.0,0.0,0.0,203859.0,1.0,0.0,974198.841204
1.0,0.0,0.0,0.0,0.0,0.0,203916.0,1.0,2659048.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,203916.0,2.0,2655884.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,203916.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,204006.0,1.0,1636112.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204006.0,2.0,1037401.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,204006.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,204030.0,1.0,2927681.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204030.0,2.0,2927531.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204030.0,3.0,1665431.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,204030.0,4.0,1659061.0,556662.841204
0.0,1.0,1.0,1.0,2.0,0.0,204030.0,5.0,0.0,679158.841204
1.0,0.0,0.0,0.0,0.0,0.0,204072.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,204045.0,1.0,2674945.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204045.0,2.0,2119682.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,204045.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,204134.0,1.0,632178.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204134.0,2.0,626928.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,204134.0,3.0,625811.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,204134.0,4.0,0.0,326390.841204
0.0,1.0,0.0,0.0,0.0,0.0,204149.0,1.0,1234981.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204149.0,2.0,627177.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204149.0,3.0,104372.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,204149.0,4.0,91939.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,204149.0,5.0,0.0,223734.841204
0.0,1.0,0.0,0.0,0.0,0.0,204146.0,1.0,0.0,974198.841204
0.0,1.0,0.0,0.0,0.0,0.0,204200.0,1.0,3636801.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204200.0,2.0,3033799.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204200.0,3.0,1220744.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,204200.0,4.0,1217679.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,204200.0,5.0,703718.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,204200.0,6.0,702868.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,204200.0,7.0,190704.0,13046.841204
0.0,1.0,1.0,3.0,3.0,0.0,204200.0,8.0,188371.0,135414.841204
0.0,1.0,1.0,4.0,3.0,0.0,204200.0,9.0,0.0,-197641.158796
1.0,0.0,0.0,0.0,0.0,0.0,204230.0,1.0,4871.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204230.0,2.0,0.0,740022.841204
0.0,1.0,0.0,0.0,0.0,0.0,204203.0,1.0,685253.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204203.0,2.0,173833.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204203.0,3.0,173708.0,434294.841204
0.0,1.0,1.0,2.0,0.0,0.0,204203.0,4.0,0.0,101238.841204
0.0,1.0,0.0,0.0,0.0,0.0,204272.0,1.0,1109964.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204272.0,2.0,1109814.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204272.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,204263.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,204293.0,1.0,1261379.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204293.0,2.0,1260991.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204293.0,3.0,337848.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,204293.0,4.0,78287.0,556662.841204
0.0,1.0,1.0,1.0,2.0,0.0,204293.0,5.0,0.0,679158.841204
1.0,0.0,0.0,0.0,0.0,0.0,204287.0,1.0,2784.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204287.0,2.0,0.0,740022.841204
0.0,1.0,0.0,0.0,0.0,0.0,204382.0,1.0,1124184.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204382.0,2.0,1123824.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204382.0,3.0,177357.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,204382.0,4.0,174955.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,204382.0,5.0,167164.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,204382.0,6.0,160768.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,204382.0,7.0,84024.0,13046.841204
0.0,1.0,1.0,4.0,2.0,0.0,204382.0,8.0,0.0,-320265.158796
0.0,1.0,0.0,0.0,0.0,0.0,204394.0,1.0,271351.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,204394.0,2.0,0.0,852982.841204
1.0,0.0,0.0,0.0,0.0,0.0,204427.0,1.0,246814.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204427.0,2.0,242777.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,204427.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,204400.0,1.0,2653496.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,204400.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,204454.0,1.0,1095360.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204454.0,2.0,253035.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204454.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,204457.0,1.0,10331.0,861238.841204
2.0,0.0,0.0,0.0,0.0,0.0,204457.0,2.0,0.0,627062.841204
0.0,1.0,0.0,0.0,0.0,0.0,204499.0,1.0,1290253.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204499.0,2.0,454747.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,204499.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,204526.0,1.0,2637084.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204526.0,2.0,2584540.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,204526.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,204475.0,1.0,3412951.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204475.0,2.0,2575872.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204475.0,3.0,2304914.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,204475.0,4.0,2295075.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,204475.0,5.0,152428.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,204475.0,6.0,136000.0,345974.841204
0.0,1.0,1.0,2.0,3.0,0.0,204475.0,7.0,0.0,468214.841204
1.0,0.0,0.0,0.0,0.0,0.0,204556.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,204514.0,1.0,2670662.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204514.0,2.0,2668455.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,204514.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,204511.0,1.0,0.0,974198.841204
1.0,0.0,0.0,0.0,0.0,0.0,204577.0,1.0,302.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204577.0,2.0,0.0,740022.841204
0.0,1.0,0.0,0.0,0.0,0.0,204544.0,1.0,776662.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204544.0,2.0,775354.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,204544.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,204583.0,1.0,951710.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204583.0,2.0,936770.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,204583.0,3.0,674204.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,204583.0,4.0,0.0,200182.841204
1.0,0.0,0.0,0.0,0.0,0.0,204631.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,204637.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,204652.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,204667.0,1.0,1225805.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204667.0,2.0,1207171.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,204667.0,3.0,1043607.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,204667.0,4.0,0.0,200182.841204
0.0,1.0,0.0,0.0,0.0,0.0,204891.0,1.0,954248.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204891.0,2.0,846913.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204891.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,204859.0,1.0,2524479.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204859.0,2.0,2505464.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,204859.0,3.0,2500748.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,204859.0,4.0,1035382.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,204859.0,5.0,1029295.0,322550.841204
1.0,1.0,1.0,2.0,1.0,0.0,204859.0,6.0,709782.0,-10633.158796
1.0,1.0,1.0,2.0,2.0,0.0,204859.0,7.0,691852.0,111862.841204
1.0,1.0,1.0,3.0,2.0,0.0,204859.0,8.0,621338.0,-221449.158796
1.0,1.0,1.0,3.0,3.0,0.0,204859.0,9.0,620071.0,-98825.158796
1.0,1.0,1.0,4.0,3.0,0.0,204859.0,10.0,0.0,-431625.158796
1.0,0.0,0.0,0.0,0.0,0.0,204856.0,1.0,73.0,861238.841204
2.0,0.0,0.0,0.0,0.0,0.0,204856.0,2.0,0.0,627062.841204
1.0,0.0,0.0,0.0,0.0,0.0,204763.0,1.0,21904.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204763.0,2.0,1203.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,204763.0,3.0,0.0,618806.841204
1.0,0.0,0.0,0.0,0.0,0.0,204700.0,1.0,1328972.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204700.0,2.0,1324355.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,204700.0,3.0,619007.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,204700.0,4.0,0.0,326390.841204
1.0,0.0,0.0,0.0,0.0,0.0,204748.0,1.0,3231.0,861238.841204
2.0,0.0,0.0,0.0,0.0,0.0,204748.0,2.0,0.0,627062.841204
1.0,0.0,0.0,0.0,0.0,0.0,204757.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,204649.0,1.0,2495054.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,204649.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,204655.0,1.0,2494683.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,204655.0,2.0,0.0,852982.841204
1.0,0.0,0.0,0.0,0.0,0.0,204787.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,204993.0,1.0,1821562.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204993.0,2.0,1142261.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204993.0,3.0,865647.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,204993.0,4.0,852589.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,204993.0,5.0,0.0,223734.841204
0.0,1.0,0.0,0.0,0.0,0.0,204670.0,1.0,1368551.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204670.0,2.0,1366797.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204670.0,3.0,394353.0,434294.841204
0.0,1.0,1.0,1.0,0.0,1.0,204670.0,4.0,177548.0,194294.841204
0.0,1.0,1.0,2.0,0.0,1.0,204670.0,5.0,176869.0,-138761.158796
0.0,1.0,1.0,2.0,1.0,1.0,204670.0,6.0,175662.0,-16393.158796
0.0,1.0,1.0,3.0,1.0,1.0,204670.0,7.0,60150.0,-349449.158796
0.0,1.0,1.0,4.0,1.0,1.0,204670.0,8.0,0.0,-682505.158796
0.0,1.0,0.0,0.0,0.0,0.0,204673.0,1.0,416.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,204673.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,204996.0,1.0,0.0,974198.841204
0.0,1.0,0.0,0.0,0.0,0.0,204999.0,1.0,1393447.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,204999.0,2.0,1393093.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,204999.0,3.0,490.0,434294.841204
0.0,1.0,1.0,2.0,0.0,0.0,204999.0,4.0,0.0,101238.841204
1.0,0.0,0.0,0.0,0.0,0.0,204814.0,1.0,0.0,861238.841204
0.0,0.0,0.0,0.0,0.0,1.0,204694.0,1.0,5803.0,855382.841204
0.0,0.0,0.0,0.0,0.0,2.0,204694.0,2.0,0.0,615350.841204
1.0,0.0,0.0,0.0,0.0,0.0,204912.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,204948.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,204963.0,1.0,874290.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,204963.0,2.0,857325.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,204963.0,3.0,857221.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,204963.0,4.0,28281.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,204963.0,5.0,17153.0,322550.841204
1.0,1.0,1.0,2.0,1.0,0.0,204963.0,6.0,0.0,-10633.158796
1.0,0.0,0.0,0.0,0.0,0.0,205017.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,205020.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,205053.0,1.0,11700.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205053.0,2.0,0.0,740022.841204
1.0,0.0,0.0,0.0,0.0,0.0,205065.0,1.0,924106.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205065.0,2.0,923770.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205065.0,3.0,591768.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,205065.0,4.0,86093.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,205065.0,5.0,77940.0,322550.841204
1.0,1.0,1.0,1.0,2.0,0.0,205065.0,6.0,0.0,444918.841204
0.0,1.0,0.0,0.0,0.0,0.0,205050.0,1.0,0.0,974198.841204
0.0,1.0,0.0,0.0,0.0,0.0,205083.0,1.0,69240.0,974198.841204
0.0,2.0,0.0,0.0,0.0,0.0,205083.0,2.0,0.0,852982.841204
0.0,1.0,0.0,0.0,0.0,0.0,205122.0,1.0,1358199.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205122.0,2.0,1120190.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205122.0,3.0,440984.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205122.0,4.0,440580.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,205122.0,5.0,473.0,223734.841204
0.0,1.0,1.0,3.0,1.0,0.0,205122.0,6.0,0.0,-109449.158796
1.0,0.0,0.0,0.0,0.0,0.0,205146.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,205179.0,1.0,883192.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205179.0,2.0,865228.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205179.0,3.0,848007.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,205179.0,4.0,0.0,200182.841204
0.0,1.0,0.0,0.0,0.0,0.0,205131.0,1.0,1219249.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205131.0,2.0,1219203.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205131.0,3.0,92197.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205131.0,4.0,62705.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,205131.0,5.0,537.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,205131.0,6.0,61.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,205131.0,7.0,0.0,13046.841204
0.0,1.0,0.0,0.0,0.0,0.0,205164.0,1.0,690560.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205164.0,2.0,0.0,767350.841204
1.0,0.0,0.0,0.0,0.0,0.0,205167.0,1.0,1221889.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205167.0,2.0,1203968.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205167.0,3.0,616550.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,205167.0,4.0,426567.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,205167.0,5.0,411304.0,322550.841204
1.0,1.0,1.0,2.0,1.0,0.0,205167.0,6.0,59073.0,-10633.158796
1.0,1.0,1.0,2.0,2.0,0.0,205167.0,7.0,10326.0,111862.841204
1.0,1.0,1.0,3.0,2.0,0.0,205167.0,8.0,0.0,-221449.158796
0.0,1.0,0.0,0.0,0.0,0.0,205226.0,1.0,877540.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205226.0,2.0,877324.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205226.0,3.0,81092.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205226.0,4.0,68394.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,205226.0,5.0,136.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,205226.0,6.0,0.0,345974.841204
1.0,0.0,0.0,0.0,0.0,0.0,205235.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,205247.0,1.0,719654.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205247.0,2.0,706253.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205247.0,3.0,697181.0,533174.841204
1.0,1.0,2.0,0.0,0.0,0.0,205247.0,4.0,0.0,326390.841204
0.0,1.0,0.0,0.0,0.0,0.0,205238.0,1.0,683296.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205238.0,2.0,0.0,767350.841204
1.0,0.0,0.0,0.0,0.0,0.0,205280.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,205220.0,1.0,1275340.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205220.0,2.0,592130.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205220.0,3.0,157948.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205220.0,4.0,132755.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,205220.0,5.0,73789.0,223734.841204
0.0,1.0,1.0,2.0,2.0,0.0,205220.0,6.0,59240.0,345974.841204
0.0,1.0,1.0,3.0,2.0,0.0,205220.0,7.0,610.0,13046.841204
0.0,1.0,1.0,4.0,2.0,0.0,205220.0,8.0,0.0,-320265.158796
1.0,0.0,0.0,0.0,0.0,0.0,205355.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,205379.0,1.0,2641316.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205379.0,2.0,2641114.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,205379.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,205382.0,1.0,693627.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205382.0,2.0,639941.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205382.0,3.0,0.0,533174.841204
1.0,0.0,0.0,0.0,0.0,0.0,205400.0,1.0,659855.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205400.0,2.0,610870.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205400.0,3.0,0.0,533174.841204
1.0,0.0,0.0,0.0,0.0,0.0,205526.0,1.0,0.0,861238.841204
1.0,0.0,0.0,0.0,0.0,0.0,205544.0,1.0,35361.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205544.0,2.0,8553.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,205544.0,3.0,0.0,618806.841204
0.0,1.0,0.0,0.0,0.0,0.0,205415.0,1.0,1040584.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205415.0,2.0,436003.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205415.0,3.0,249732.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205415.0,4.0,236664.0,556662.841204
0.0,1.0,1.0,2.0,1.0,0.0,205415.0,5.0,0.0,223734.841204
0.0,1.0,0.0,0.0,0.0,0.0,205514.0,1.0,1478302.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205514.0,2.0,843149.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,205514.0,3.0,0.0,560502.841204
1.0,0.0,0.0,0.0,0.0,0.0,205583.0,1.0,2688948.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205583.0,2.0,2683235.0,740022.841204
1.0,1.0,1.0,0.0,0.0,0.0,205583.0,3.0,2677856.0,533174.841204
1.0,1.0,1.0,1.0,0.0,0.0,205583.0,4.0,973059.0,200182.841204
1.0,1.0,1.0,1.0,1.0,0.0,205583.0,5.0,949924.0,322550.841204
1.0,1.0,1.0,2.0,1.0,0.0,205583.0,6.0,891094.0,-10633.158796
1.0,1.0,1.0,2.0,2.0,0.0,205583.0,7.0,880726.0,111862.841204
1.0,1.0,1.0,2.0,3.0,0.0,205583.0,8.0,0.0,234230.841204
1.0,0.0,0.0,0.0,0.0,0.0,205628.0,1.0,71349.0,861238.841204
1.0,1.0,0.0,0.0,0.0,0.0,205628.0,2.0,58150.0,740022.841204
1.0,2.0,0.0,0.0,0.0,0.0,205628.0,3.0,0.0,618806.841204
1.0,0.0,0.0,0.0,0.0,0.0,205664.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,205655.0,1.0,685514.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205655.0,2.0,95043.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205655.0,3.0,8522.0,434294.841204
0.0,1.0,1.0,1.0,1.0,0.0,205655.0,4.0,8491.0,556662.841204
0.0,1.0,1.0,1.0,2.0,0.0,205655.0,5.0,0.0,679158.841204
1.0,0.0,0.0,0.0,0.0,0.0,205691.0,1.0,0.0,861238.841204
0.0,1.0,0.0,0.0,0.0,0.0,205676.0,1.0,751892.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205676.0,2.0,751849.0,767350.841204
0.0,1.0,2.0,0.0,0.0,0.0,205676.0,3.0,0.0,560502.841204
0.0,1.0,0.0,0.0,0.0,0.0,205721.0,1.0,1171868.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205721.0,2.0,1170180.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205721.0,3.0,0.0,434294.841204
0.0,1.0,0.0,0.0,0.0,0.0,205733.0,1.0,962614.0,974198.841204
0.0,1.0,1.0,0.0,0.0,0.0,205733.0,2.0,957185.0,767350.841204
0.0,1.0,1.0,1.0,0.0,0.0,205733.0,3.0,0.0,434294.841204
1.0,0.0,0.0,0.0,0.0,0.0,205806.0,1.0,100556.0,861238.841204
